LicenseID,FeeExemptModifierCode
1257799,RETI
1257835,RETI
1257949,VOL
1257985,RETI
1257988,RETI
1257997,RETI
1258034,VOL
1258064,RETI
1258074,RETI
1258088,RETI
1258106,RETI
1258135,RETI
1258160,VOL
1258179,RETI
1258194,VOL
1258255,RETI
1258273,RETI
125828,RETI
1258305,RETI
1258323,RETI
1258334,RETI
1258335,VOL
1258394,RETI
1258399,RETI
1258414,RETI
1258443,VOL
1258447,RETI
1258471,VOL
1258488,VOL
1258504,VOL
1258518,RETI
1258543,VOL
1258560,RETI
1258619,VOL
1258627,RETI
1258630,RETI
1258637,RETI
1258699,RETI
1258729,RETI
1258890,RETI
1258913,VOL
1258942,VOL
1258961,RETI
1258986,RETI
1259047,VOL
1259127,VOL
1259221,VOL
1259238,RETI
1259242,VOL
1259250,RETI
1259262,RETI
1259308,RETI
1259332,VOL
1259409,VOL
1259449,VOL
1259474,RETI
1259481,VOL
1259533,VOL
1259583,VOL
1259661,RETI
1259672,RETI
1259693,VOL
1259717,VOL
1259725,VOL
1259785,RETI
1259796,RETI
1259818,VOL
1259841,RETI
1259883,RETI
1259929,VOL
1259982,VOL
1259988,VOL
126034,VOL
126063,RETI
126501,VOL
126581,RETI
126781,VOL
126901,VOL
126929,VOL
127463,RETI
127529,RETI
127548,VOL
127938,RETI
1280002,VOL
1280006,RETI
1280029,VOL
1280101,RETI
1280104,RETI
1280118,RETI
1280135,VOL
1280153,VOL
1280270,RETI
1280400,RETI
1280406,VOL
1280432,VOL
1280444,RETI
1280533,RETI
1280738,RETI
1280830,RETI
1280858,RETI
1280991,RETI
1281002,RETI
1281074,RETI
1281150,RETI
1281161,RETI
128117,RETI
1281170,RETI
1281475,RETI
1281508,RETI
1281526,VOL
128155,VOL
1281601,RETI
1281633,RETI
1281637,VOL
1281677,RETI
1281681,RETI
1281706,RETI
1281756,RETI
1281879,VOL
1281977,RETI
1281997,RETI
1282074,RETI
1282193,RETI
128231,RETI
1282332,RETI
1282363,VOL
1282428,VOL
1282472,RETI
1282505,RETI
1282514,RETI
128254,RETI
1282711,RETI
1282719,RETI
1282861,RETI
1283134,RETI
1283258,RETI
1283282,RETI
1283375,RETI
128349,RETI
1283507,RETI
1283524,RETI
1283570,RETI
1283688,MIL
1283777,RETI
1283820,RETI
1283891,RETI
1283954,RETI
1284083,RETI
1284163,RETI
1284207,RETI
128424,VOL
128430,RETI
1284304,RETI
1284435,MIL
1284590,RETI
1284638,RETI
1284660,RETI
1284694,VOL
1284723,RETI
1284827,RETI
1284928,RETI
1284967,MIL
128508,RETI
1285087,RETI
1285124,RETI
1285127,RETI
128516,VOL
1285160,RETI
1285188,RETI
1285208,RETI
1285222,RETI
1285230,RETI
1285304,RETI
1285336,RETI
1285350,RETI
1285452,RETI
1285638,RETI
1285672,RETI
1285698,RETI
1285725,RETI
1285798,VOL
1285839,RETI
1285846,RETI
1286020,RETI
1286028,RETI
1286148,RETI
1286151,RETI
1286184,RETI
1286275,RETI
1286278,RETI
1286357,RETI
1286431,RETI
1286436,MIL
1286578,RETI
1286580,RETI
1286791,RETI
1286868,RETI
1286886,RETI
128697,RETI
1286996,RETI
1287081,RETI
1287256,RETI
1287285,RETI
1287373,RETI
1287379,RETI
1287398,RETI
1287424,RETI
1287469,RETI
1287645,RETI
128773,VOL
1287839,RETI
128787,RETI
1288023,RETI
1288064,RETI
1288149,RETI
1288189,RETI
1288268,RETI
1288273,RETI
1288329,RETI
1288347,RETI
1288422,RETI
1288426,RETI
1288478,VOL
1288511,RETI
128863,RETI
1288688,RETI
128869,RETI
128875,RETI
1288853,RETI
1288868,RETI
1288926,RETI
1289030,RETI
1289090,RETI
128924,RETI
1289290,RETI
1289351,RETI
1289440,RETI
1289566,RETI
1289594,RETI
1289709,RETI
1289719,RETI
1289789,RETI
1289879,RETI
1289931,RETI
129022,VOL
129134,RETI
129158,VOL
129174,RETI
129302,VOL
129339,VOL
129356,VOL
129389,VOL
129416,RETI
129442,RETI
129459,RETI
129509,RETI
129557,VOL
129593,VOL
129744,VOL
129804,RETI
129821,VOL
129843,RETI
1310005,RETI
1310056,RETI
1310064,RETI
1310082,RETI
1310210,VOL
1310251,RETI
1310253,RETI
1310284,RETI
1310356,RETI
1310358,RETI
1310502,RETI
1310521,RETI
1310557,RETI
1310608,RETI
1310622,RETI
1310628,RETI
1310634,RETI
1310637,RETI
1310721,RETI
1310727,RETI
1310738,RETI
1310762,RETI
1310826,RETI
1310887,RETI
1311040,RETI
1311058,RETI
1311131,RETI
1311135,RETI
1311152,RETI
1311168,VOL
1311242,MIL
1311272,RETI
1311466,RETI
1311545,RETI
1311558,RETI
1311571,RETI
1311592,MIL
1311638,MIL
1311707,RETI
1311786,RETI
1311861,RETI
1311948,RETI
1311988,RETI
1312107,RETI
1312163,RETI
1312211,RETI
1312312,RETI
1312402,RETI
1312427,MIL
1312632,RETI
1312702,RETI
1312862,RETI
1312906,RETI
1313115,RETI
1313168,RETI
1313335,VOL
1313347,RETI
1313392,RETI
1313479,RETI
1313622,RETI
1313674,RETI
1313917,RETI
1313985,RETI
1313999,RETI
1314396,RETI
1314453,RETI
1314489,RETI
1314601,MIL
1314619,MIL
1314755,RETI
1314809,RETI
1314840,RETI
1314847,RETI
1315013,RETI
1315096,RETI
1315155,RETI
1315324,RETI
1315487,RETI
1315519,VOL
1315567,RETI
1315604,RETI
1315688,RETI
1315942,MIL
1316185,RETI
1316417,RETI
1316548,RETI
1316558,RETI
1316561,MIL
1316586,RETI
1316764,RETI
1316813,RETI
1316843,RETI
1317083,RETI
1317131,RETI
1317187,RETI
1317393,RETI
1317398,RETI
1317528,RETI
1317590,RETI
1317616,RETI
1317619,RETI
1317623,RETI
1317671,RETI
1317882,RETI
1317896,RETI
1317996,RETI
1318028,RETI
1318153,RETI
1318350,RETI
1318450,RETI
1318456,RETI
1318460,RETI
1318483,VOL
1318502,VOL
1318518,VOL
1318550,RETI
1318561,RETI
1318601,RETI
1318634,RETI
1318643,RETI
1318654,VOL
1318673,RETI
1318693,RETI
1318713,VOL
1318715,RETI
1318750,VOL
1318761,RETI
1318820,RETI
1318823,VOL
1318903,VOL
1318913,VOL
1318942,RETI
1318956,RETI
1318960,RETI
1318968,VOL
1318990,RETI
1318991,VOL
1318995,VOL
1319001,VOL
1319037,RETI
1319073,RETI
1319083,RETI
1319099,MIL
1319169,RETI
1319172,VOL
1319211,RETI
1319212,DIS
1319217,VOL
1319223,VOL
1319225,RETI
1319233,VOL
1319261,RETI
1319285,VOL
1319286,RETI
1319315,VOL
1319325,RETI
1319340,RETI
1319341,VOL
1319343,VOL
1319386,RETI
1319394,VOL
1319412,VOL
1319427,VOL
1319450,RETI
1319465,RETI
1319487,RETI
1319505,VOL
1319540,VOL
1319587,VOL
1319593,RETI
1319644,VOL
1319666,VOL
1319675,VOL
1319740,RETI
1319769,VOL
1319782,RETI
1319794,RETI
1319798,RETI
1319815,RETI
1319828,RETI
1319840,RETI
1319845,RETI
1319891,VOL
1319908,RETI
1319955,VOL
1319969,VOL
1319997,VOL
1350002,RETI
1350075,RETI
1350092,RETI
1350128,VOL
1350161,RETI
1350175,VOL
1350181,RETI
1350190,VOL
1350191,VOL
1350203,RETI
1350236,RETI
1350270,VOL
1350284,VOL
1350293,VOL
1350312,RETI
1350354,RETI
1350371,RETI
1350378,RETI
1350384,DIS
1350482,RETI
1350498,RETI
1350537,VOL
1350543,RETI
1350578,VOL
1350612,VOL
1350641,RETI
1350647,VOL
1350650,VOL
1350667,RETI
1350704,VOL
1350711,VOL
1350715,VOL
1350723,VOL
1350726,VOL
1350732,VOL
1350745,VOL
1350782,RETI
1350796,RETI
1350814,RETI
1350842,RETI
1350845,VOL
1350853,VOL
1350855,RETI
1350858,RETI
1350873,VOL
1350882,MIL
1350904,RETI
1350906,RETI
1350985,RETI
1351017,RETI
1351058,RETI
1351064,RETI
1351073,RETI
1351155,RETI
1351161,RETI
1351178,RETI
1351189,RETI
1351269,RETI
1351354,RETI
1351447,RETI
1351450,RETI
1351600,VOL
1351603,RETI
1351658,RETI
1351681,RETI
1351989,MIL
1351995,RETI
1352073,RETI
1352081,RETI
1352098,RETI
1352326,RETI
1352343,RETI
1352366,RETI
1352517,RETI
1352528,VOL
1352621,MIL
1352878,RETI
1352952,MIL
1352963,RETI
1352997,RETI
1353564,RETI
1353578,RETI
1353587,RETI
1353773,RETI
1353969,RETI
1353990,RETI
1354067,RETI
1354089,RETI
1354189,VOL
1354333,RETI
1354341,RETI
1354378,RETI
1354539,RETI
1354571,MIL
1354703,RETI
1354739,RETI
1354813,RETI
1354928,RETI
1355021,MIL
1355030,RETI
1355061,RETI
1355066,RETI
1355084,RETI
1355103,RETI
1355184,RETI
1355204,RETI
1355234,RETI
1355307,RETI
1355336,RETI
1355341,RETI
1355469,RETI
1355506,RETI
1355658,VOL
1355699,MIL
1355704,RETI
1355850,RETI
1355880,RETI
1356007,RETI
1356057,RETI
1356199,RETI
1356232,RETI
1356241,MIL
1356516,RETI
1356667,RETI
1356684,VOL
1356785,RETI
1356841,RETI
1356996,RETI
1357185,RETI
1357215,RETI
1357305,RETI
1357376,RETI
1357455,RETI
1357525,RETI
1357583,RETI
1357607,RETI
1357661,RETI
1357718,RETI
1357735,RETI
1357737,RETI
1357839,RETI
1357892,RETI
1358034,RETI
1358052,RETI
1358062,RETI
1358196,RETI
1358211,MIL
1358274,RETI
1358554,RETI
1358576,RETI
1358579,RETI
1358603,RETI
1358791,RETI
1358797,RETI
1358804,RETI
1358834,RETI
1358891,RETI
1358905,RETI
1358908,RETI
1359019,RETI
1359032,RETI
1359124,RETI
1359207,RETI
1359210,RETI
1359304,RETI
1359331,RETI
1359430,RETI
1359463,RETI
1359492,RETI
1359507,RETI
1359510,RETI
1359517,RETI
1359520,RETI
1359530,RETI
1359571,RETI
1359604,RETI
1359607,RETI
1359633,RETI
1359636,RETI
1359658,RETI
1359905,RETI
1359931,RETI
1359938,RETI
1359950,RETI
1380035,RETI
1380076,RETI
1380156,RETI
1380174,RETI
1380195,RETI
1380257,VOL
1380266,RETI
1380322,RETI
1380323,RETI
1380328,RETI
1380330,RETI
1380332,VOL
1380364,RETI
1380379,RETI
1380474,MIL
1380623,RETI
1380825,RETI
1380838,RETI
1380847,RETI
1380867,RETI
1380897,MIL
1380914,RETI
1380924,RETI
1381019,RETI
1381052,RETI
1381084,RETI
1381106,RETI
1381259,RETI
1381288,RETI
1381326,RETI
1381436,RETI
1381470,RETI
1381576,RETI
1381703,RETI
1381724,RETI
1381735,RETI
1381796,RETI
1381857,RETI
1381959,RETI
1381965,RETI
1382081,RETI
1382102,RETI
1382241,RETI
1382330,RETI
1382410,RETI
1382485,RETI
1382494,RETI
1382535,MIL
1382616,RETI
1382683,RETI
1382721,RETI
1382782,VOL
1382792,RETI
1382805,RETI
1382818,RETI
1382820,RETI
1382871,RETI
1382900,RETI
1382937,RETI
1382955,RETI
1383002,RETI
1383020,RETI
1383031,RETI
1383037,RETI
1383087,RETI
1383153,MIL
1383196,RETI
1383224,RETI
1383243,RETI
1383373,RETI
1383385,RETI
1383415,RETI
1383553,RETI
1383555,RETI
1383628,RETI
1383854,VOL
1383907,RETI
1384091,RETI
1384165,MIL
1384197,RETI
1384204,MIL
1384382,RETI
1384411,RETI
1384439,RETI
1384531,MIL
1384589,RETI
1384599,RETI
1384632,RETI
1384707,RETI
1384765,MIL
1384930,RETI
1384979,RETI
1384990,VOL
1385083,RETI
1385166,RETI
1385215,RETI
1385273,RETI
1385283,RETI
1385349,RETI
1385427,RETI
1385435,RETI
1385455,RETI
1385550,VOL
1385567,RETI
1385585,VOL
1385595,RETI
1385602,RETI
1385605,RETI
1385608,VOL
1385611,VOL
1385619,VOL
1385654,VOL
1385690,VOL
1385705,VOL
1385711,RETI
1385770,RETI
1385791,RETI
1385861,VOL
1385897,VOL
1385904,RETI
1385928,RETI
1385951,VOL
1385957,RETI
1385974,RETI
1385980,RETI
1385991,VOL
1386003,VOL
1386067,RETI
1386095,RETI
1386097,RETI
1386115,RETI
1386122,RETI
1386124,VOL
1386137,RETI
1386141,VOL
1386149,RETI
1386152,RETI
1386164,RETI
1386184,RETI
1386202,VOL
1386214,RETI
1386242,VOL
1386266,RETI
1386296,VOL
1386297,VOL
1386323,RETI
1386359,VOL
1386384,VOL
1386386,VOL
1386392,VOL
1386403,RETI
1386408,RETI
1386426,VOL
1386472,RETI
1386488,RETI
1386516,RETI
1386545,VOL
1386557,RETI
1386565,VOL
1386570,RETI
1386592,VOL
1386601,VOL
1386607,RETI
1386614,RETI
1386639,RETI
1386669,VOL
1386675,RETI
1386689,RETI
1386693,RETI
1386708,RETI
1386748,VOL
1386752,VOL
1386758,VOL
1386764,VOL
1386782,VOL
1386788,VOL
1386799,RETI
1386844,RETI
1386856,RETI
1386873,VOL
1386874,RETI
1386877,RETI
1386880,VOL
1386902,RETI
1386921,RETI
1386923,RETI
1386950,RETI
1386969,RETI
1386979,RETI
1386987,RETI
1386991,RETI
1387078,RETI
1387145,RETI
1387147,RETI
1387187,MIL
1387238,RETI
1387282,RETI
1387320,RETI
1387325,RETI
1387395,RETI
1387410,RETI
1387427,RETI
1387441,RETI
1387471,RETI
1387488,VOL
1387585,RETI
1387651,RETI
1387663,RETI
1387672,RETI
1387676,RETI
1387694,RETI
1387762,RETI
1387776,RETI
1387818,RETI
1387828,RETI
1387855,RETI
1388040,RETI
1388080,RETI
1388142,RETI
1388236,RETI
1388238,RETI
1388368,RETI
1388409,RETI
1388438,RETI
1388451,RETI
1388454,RETI
1388477,RETI
1388495,RETI
1388541,RETI
1388586,RETI
1388619,RETI
1388621,RETI
1388630,DIS
1388659,RETI
1388698,RETI
1388739,RETI
1388812,RETI
1388840,RETI
1388851,MIL
1388900,RETI
1388910,RETI
1388972,RETI
1388981,RETI
1389020,VOL
1389108,RETI
1389114,RETI
1389122,RETI
1389259,RETI
1389299,RETI
1389332,RETI
1389412,RETI
1389444,RETI
1389494,RETI
1389651,RETI
1389746,RETI
1389807,RETI
1389962,RETI
1389992,RETI
140035,VOL
140069,RETI
140102,VOL
140108,RETI
140176,VOL
140257,VOL
140330,RETI
140355,RETI
140437,VOL
140551,VOL
140862,RETI
141006,VOL
141109,RETI
141179,RETI
141215,RETI
141240,RETI
141284,VOL
141420,VOL
141465,VOL
141487,VOL
141519,VOL
141530,VOL
141531,RETI
141568,RETI
141711,RETI
141752,RETI
141764,RETI
141780,VOL
141796,RETI
141833,RETI
141901,VOL
141957,RETI
142088,VOL
142174,RETI
142194,RETI
142198,VOL
142212,VOL
142223,RETI
142266,RETI
142412,VOL
142482,RETI
142487,VOL
142503,RETI
142521,VOL
142644,RETI
142648,VOL
142721,VOL
142731,RETI
142746,VOL
142767,RETI
142829,RETI
142911,VOL
142927,RETI
142991,RETI
1430083,RETI
1430084,RETI
1430137,RETI
1430147,RETI
1430159,RETI
1430240,RETI
1430281,RETI
1430314,RETI
1430342,RETI
1430378,RETI
1430413,RETI
1430445,VOL
1430463,MIL
1430476,RETI
1430526,RETI
1430575,RETI
1430586,RETI
1430624,RETI
1430726,RETI
1430791,RETI
1430797,RETI
1430811,RETI
1430895,RETI
1430931,RETI
1430941,RETI
1430958,RETI
1430965,RETI
1430997,RETI
143103,VOL
1431040,VOL
1431134,RETI
1431175,RETI
1431257,RETI
1431277,RETI
1431376,RETI
143139,VOL
1431408,RETI
1431468,VOL
1431524,RETI
1431529,RETI
143154,RETI
1431540,RETI
1431557,VOL
1431675,VOL
1431686,RETI
1431740,RETI
143179,VOL
1431955,RETI
1431976,RETI
1432043,RETI
1432054,RETI
1432069,RETI
1432131,RETI
1432333,RETI
1432340,RETI
1432369,RETI
143251,VOL
1432551,RETI
1432554,RETI
1432557,RETI
143263,RETI
1432674,RETI
1432675,RETI
1432703,RETI
1432822,MIL
1432833,RETI
1432846,RETI
1432940,RETI
1432955,RETI
1432976,RETI
1432979,RETI
1432981,RETI
1433011,RETI
1433091,RETI
1433135,RETI
1433174,VOL
143328,RETI
1433289,RETI
1433299,RETI
1433465,RETI
1433564,RETI
1433692,RETI
1433704,RETI
1433710,RETI
1433788,RETI
1433808,RETI
1433821,RETI
1433910,RETI
1434019,RETI
1434033,RETI
1434121,VOL
1434183,VOL
1434252,RETI
1434296,RETI
1434435,RETI
143448,RETI
1434503,RETI
1434519,RETI
1434696,RETI
1434904,RETI
1434910,RETI
1434939,RETI
1434947,RETI
1435038,RETI
143506,RETI
1435166,RETI
1435186,RETI
1435220,RETI
1435230,RETI
1435247,RETI
1435277,RETI
143536,VOL
1435378,MIL
1435381,RETI
1435396,RETI
1435477,RETI
1435511,RETI
1435541,RETI
1435701,RETI
143573,RETI
1435739,RETI
1435778,RETI
1435794,RETI
1435830,RETI
1435874,RETI
1435914,RETI
1435916,RETI
143593,VOL
1436016,RETI
1436023,MIL
1436239,RETI
1436282,RETI
1436289,RETI
1436302,RETI
1436308,RETI
1436320,VOL
1436336,RETI
1436340,RETI
1436370,RETI
1436395,RETI
1436440,RETI
1436476,VOL
1436488,RETI
1436495,VOL
1436503,RETI
1436529,VOL
1436531,RETI
1436551,RETI
1436567,RETI
1436583,RETI
1436625,VOL
1436636,RETI
1436653,RETI
1436659,RETI
1436665,VOL
1436684,RETI
143669,VOL
1436707,RETI
1436712,VOL
1436716,RETI
1436720,RETI
1436721,RETI
1436732,VOL
1436739,RETI
1436758,RETI
1436772,RETI
1436788,RETI
1436810,RETI
1436816,RETI
1436823,VOL
1436842,VOL
1436844,RETI
143686,RETI
1436871,RETI
1436884,VOL
1436888,RETI
1436906,RETI
1436921,RETI
1436927,RETI
1436948,RETI
1436968,MIL
1436978,VOL
1437015,VOL
1437025,RETI
1437044,RETI
1437067,RETI
1437069,RETI
1437077,VOL
1437083,VOL
1437099,RETI
1437129,VOL
1437132,RETI
1437137,RETI
1437142,RETI
1437147,VOL
1437179,RETI
1437182,VOL
1437204,RETI
1437258,VOL
1437260,RETI
1437273,VOL
1437281,VOL
1437325,VOL
1437363,RETI
1437365,RETI
1437368,RETI
1437369,VOL
1437397,RETI
1437402,RETI
1437406,VOL
1437416,RETI
1437425,RETI
1437432,RETI
1437437,RETI
1437440,VOL
1437476,RETI
1437519,RETI
1437543,RETI
1437549,RETI
1437567,VOL
143757,VOL
1437573,RETI
1437598,VOL
1437647,VOL
1437650,RETI
1437654,RETI
1437662,RETI
1437669,RETI
1437674,RETI
1437699,RETI
1437719,VOL
1437721,RETI
1437818,RETI
1437851,RETI
1437872,RETI
1437906,RETI
1437908,RETI
1437985,RETI
143799,RETI
1438006,RETI
1438022,RETI
1438027,MIL
1438058,RETI
1438117,RETI
143814,RETI
1438140,RETI
1438144,RETI
1438152,RETI
1438159,RETI
1438161,RETI
1438170,RETI
1438176,RETI
1438192,MIL
1438298,RETI
143830,RETI
143831,VOL
1438329,MIL
1438343,RETI
1438356,RETI
1438363,MIL
143839,RETI
1438403,RETI
1438452,RETI
1438462,RETI
1438475,MIL
1438493,RETI
1438586,RETI
1438614,RETI
1438654,RETI
1438680,RETI
1438736,RETI
1438738,RETI
1438786,VOL
143880,RETI
1439023,RETI
1439034,VOL
143904,RETI
1439042,RETI
1439058,RETI
1439114,DIS
143921,RETI
1439215,MIL
1439219,RETI
143923,VOL
1439234,RETI
1439261,RETI
1439274,RETI
143930,RETI
1439340,RETI
143936,VOL
1439375,RETI
1439394,RETI
143948,VOL
1439489,RETI
1439491,RETI
1439681,RETI
1439713,RETI
1439813,RETI
1439824,RETI
1439832,RETI
1439856,RETI
143986,RETI
1439869,RETI
1439925,RETI
1439929,RETI
1439953,RETI
1439957,RETI
1439960,VOL
1439991,RETI
144000,RETI
144038,RETI
144049,VOL
144081,VOL
144101,RETI
144114,RETI
144170,VOL
144176,RETI
144187,VOL
144205,VOL
144217,VOL
144228,VOL
144240,RETI
144262,RETI
144314,VOL
144359,RETI
144412,RETI
144486,VOL
144510,VOL
144515,RETI
144539,VOL
144557,RETI
144583,RETI
144593,VOL
144668,VOL
144727,RETI
144730,RETI
144747,RETI
144751,RETI
144761,RETI
144805,VOL
144848,VOL
144887,RETI
144920,RETI
144929,RETI
144938,VOL
144991,VOL
145014,RETI
145079,RETI
145115,VOL
145134,VOL
145208,RETI
145244,RETI
145273,VOL
145328,VOL
145330,VOL
145333,RETI
145347,RETI
145349,VOL
145351,RETI
145447,RETI
145531,VOL
145538,RETI
145540,RETI
145640,RETI
145687,VOL
145705,VOL
145745,VOL
145878,RETI
145890,RETI
145919,VOL
145948,VOL
145981,RETI
146117,RETI
146130,RETI
146136,RETI
146149,RETI
146234,RETI
146242,RETI
146288,RETI
146386,VOL
146475,VOL
146486,VOL
146505,RETI
146527,RETI
146538,RETI
146562,VOL
146608,RETI
146670,RETI
146729,VOL
146755,RETI
146764,VOL
146765,RETI
146782,RETI
146807,RETI
146819,RETI
146827,RETI
146843,VOL
146847,RETI
146852,RETI
146927,RETI
146931,VOL
146960,VOL
147019,VOL
147023,RETI
147049,RETI
147067,VOL
147074,RETI
147085,VOL
147088,DIS
147101,RETI
147105,VOL
147115,RETI
147150,VOL
147176,RETI
147186,RETI
147194,VOL
147224,RETI
147283,VOL
147293,VOL
147327,RETI
147384,VOL
147596,RETI
147605,VOL
147650,RETI
147657,RETI
147673,RETI
147725,RETI
147776,RETI
147798,RETI
147827,RETI
147858,RETI
147912,RETI
147913,VOL
147948,VOL
147965,RETI
1480053,RETI
148008,VOL
148018,RETI
1480218,RETI
1480240,RETI
1480358,RETI
1480373,RETI
1480416,RETI
1480442,RETI
1480465,RETI
1480468,RETI
1480524,RETI
1480532,RETI
1480592,RETI
148061,RETI
1480621,MIL
1480630,RETI
1480744,RETI
148078,VOL
1480804,RETI
1480879,RETI
1480887,RETI
1481000,RETI
1481034,MIL
1481037,RETI
1481066,RETI
1481192,RETI
1481221,RETI
1481248,RETI
1481282,RETI
1481376,RETI
1481404,RETI
1481411,RETI
1481422,RETI
1481463,RETI
1481493,RETI
1481578,RETI
148162,RETI
1481643,RETI
1481665,RETI
1481727,RETI
1481778,RETI
1481862,MIL
148187,RETI
1481982,RETI
148207,VOL
1482143,RETI
1482177,RETI
1482205,RETI
1482317,RETI
148233,RETI
1482384,MIL
1482409,RETI
1482448,RETI
1482470,RETI
1482520,RETI
1482540,RETI
148259,VOL
1482627,RETI
1482641,RETI
1482694,RETI
1482721,RETI
1482760,MIL
1482765,RETI
148289,RETI
1482944,RETI
1483007,MIL
1483038,RETI
1483078,RETI
148318,VOL
148321,RETI
1483245,RETI
1483315,RETI
1483327,RETI
1483430,RETI
148346,RETI
1483495,RETI
1483506,VOL
1483550,MIL
1483566,RETI
148386,RETI
1483912,RETI
1483989,RETI
1484018,RETI
1484114,RETI
1484189,RETI
1484199,RETI
1484678,MIL
1484704,RETI
1484743,RETI
1484766,MIL
1484799,RETI
1484896,RETI
1484943,RETI
148497,RETI
1484993,MIL
1485052,RETI
1485067,RETI
148508,RETI
1485104,RETI
1485195,RETI
1485227,RETI
1485244,RETI
1485248,VOL
1485360,VOL
1485474,RETI
1485491,RETI
1485493,RETI
1485571,RETI
1485677,RETI
1485682,RETI
1485865,RETI
1485911,RETI
1485980,RETI
1485996,RETI
148603,VOL
1486095,RETI
148614,VOL
148630,RETI
1486381,RETI
1486393,RETI
1486398,RETI
148640,RETI
1486502,RETI
148657,RETI
148671,RETI
1486719,RETI
1486727,RETI
1486746,RETI
1486768,RETI
148677,RETI
1486798,RETI
1486806,RETI
1486827,MIL
1486845,MIL
1486926,MIL
1486939,RETI
1486986,RETI
1487006,RETI
1487031,RETI
1487120,RETI
1487142,RETI
1487300,RETI
1487340,RETI
1487412,RETI
1487459,RETI
1487584,RETI
1487591,RETI
1487708,RETI
148778,VOL
1487793,RETI
1487817,RETI
148798,RETI
1487982,RETI
148801,RETI
1488019,RETI
1488020,RETI
1488078,RETI
1488141,MIL
148816,RETI
1488230,RETI
1488248,RETI
1488256,RETI
1488265,RETI
148829,RETI
1488304,RETI
148839,VOL
1488402,RETI
1488447,RETI
148847,RETI
1488515,RETI
1488571,RETI
1488589,RETI
1488635,RETI
1488641,RETI
148868,RETI
1488801,RETI
1488803,VOL
1488817,RETI
1488827,RETI
1488851,RETI
148886,RETI
1488953,VOL
1488977,RETI
1489004,RETI
1489039,RETI
